code,lat,lon
11K,37.4611,-95.2421
11KS,37.2550,-96.9604
11LA,29.2588,-89.3530
11LL,40.7225,-88.7691
11LS,30.9763,-92.5689
11MA,41.8073,-70.7584
11MD,38.4200,-75.6317
11MN,44.9539,-93.5644
11MO,38.9017,-91.6352
11MT,46.4628,-109.4906
11MU,36.6579,-92.4656
11N,41.5693,-73.4622
11NK,42.9139,-74.6117
11NY,41.8191,-73.6432
11OA,39.6431,-82.4668
11OG,44.4513,-118.1864
11OR,42.1334,-121.2183
11PN,41.3513,-79.7335
11R,30.2190,-96.3743
11S,48.2661,-124.3140
11T,30.3726,-100.1902
11TE,32.3001,-97.2045
11TN,35.5958,-85.7188
11TS,31.6579,-96.4114
11TX,33.6678,-96.6920
11UT,41.2539,-111.7111
11V,40.3288,-104.6146
11VG,38.2095,-77.0011
11WA,47.5237,-117.4696
11WN,43.3542,-89.5712
11WY,44.9586,-104.8687
11Y,44.0634,-88.1929
1214,-29.4539,-58.5975
1290,-30.3198,-57.5588
12A,35.1775,-92.3351
12AR,34.5154,-90.9735
12AZ,33.8539,-112.6530
12CA,38.1096,-121.1690
12CL,36.1569,-119.8500
12CN,39.2683,-122.1167
12CO,38.8355,-107.8152
12D,47.8182,-92.2861
12FL,28.5928,-81.4039
12G,40.8729,-82.6974
12GE,31.7308,-81.3597
12I,39.5103,-85.0000
12IA,42.8005,-96.1378
12ID,44.9680,-114.7330
12II,39.8563,-84.9735
12IL,41.2000,-88.0167
12IN,38.1186,-87.6475
12J,31.0506,-87.0656
12K,40.0464,-98.0601
12KS,37.9353,-97.4878
12KY,38.4603,-85.1686
12LA,30.2759,-93.3574
12LS,30.1786,-92.2850
12ME,44.3223,-69.2073
12MI,43.0526,-83.4898
12MN,47.2197,-93.5127
12MT,48.7742,-110.4420
12N,41.0086,-74.7380
12NC,34.8921,-76.3490
12ND,48.2953,-101.4270
12NE,41.9066,-103.7000
12NH,43.4953,-71.6544
12NK,44.1584,-73.4329
12NY,42.8839,-74.9313
12OH,39.8348,-84.3335
12OK,34.0022,-96.7701
12OR,42.9513,-117.2820
12S,44.8316,-119.4297
12SC,34.1414,-80.7467
12TA,32.3778,-97.2190
12TN,35.8237,-84.5388
12TS,32.9085,-97.9773
12TT,33.5938,-97.1008
12TX,30.8213,-98.0810
12UT,38.4885,-109.4396
12V,38.4409,-82.2008
12VA,37.7881,-79.7678
12WA,47.5206,-117.4628
12WV,38.3433,-82.1121
12WY,44.4500,-108.3847
12XA,32.0393,-102.3486
12XS,34.9544,-91.8380
12Y,44.4411,-93.9163
1300,-28.4702,-58.2492
1356,-28.5864,-58.3797
13AK,61.6547,-149.9000
13AZ,33.5350,-112.8535
13C,43.4521,-85.2648
13CL,38.3813,-121.8240
13FA,29.6893,-81.5069
13FD,27.9937,-81.5445
13GA,31.3666,-83.7549
13GE,32.3608,-82.3181
13IA,42.0457,-90.1911
13ID,44.2666,-115.0010
13IN,40.8145,-84.9278
13K,37.8516,-96.2917
13KS,37.6978,-97.1103
13KY,37.7048,-87.1586
13ME,45.7764,-69.8093
13MO,37.6764,-91.7065
13MS,30.6333,-89.6639
13MT,48.5208,-110.1130
13NC,35.0250,-77.2559
13NE,40.3167,-100.8090
13NM,33.4194,-108.1422
13NR,36.2976,-80.1621
13OR,43.7407,-122.4260
13PA,41.6826,-79.4520
13PN,40.4543,-75.3046
13Q,34.0042,-108.6799
13R,40.1153,-108.7081
13S,62.2829,-146.5190
13TE,30.6560,-96.5383
13TS,27.4553,-98.9264
13TT,29.5397,-98.9522
13TX,32.1544,-97.5603
13W,48.2570,-122.4370
13WA,47.7705,-120.1336
13WI,43.6964,-88.9996
13XA,31.9518,-97.8349
13Y,48.4166,-93.5863
13Z,55.6013,-131.6370
1464,-36.9947,-64.6071
14A,35.6130,-80.8994
14AK,61.6015,-149.2480
14AZ,31.9095,-111.1203
14G,41.3331,-83.1612
14IA,43.3603,-94.4424
14ID,43.6709,-116.2110
14J,31.4100,-86.0903
14KS,38.2692,-94.9048
14KY,38.1737,-84.3683
14LA,30.6155,-90.5361
14M,33.1826,-90.8307
14MA,42.2744,-72.5997
14ME,44.1829,-69.9676
14MO,37.8345,-93.3753
14MS,32.3453,-89.0342
14MT,48.6153,-110.3249
14N,40.8448,-75.6342
14NC,34.5165,-77.5451
14ND,46.2078,-102.9080
14NK,43.3400,-73.4790
14OH,40.6689,-83.4435
14OI,40.9192,-82.1140
14P,38.8238,-81.3488
14PA,40.2909,-75.6591
14PS,39.8844,-76.1186
14S,46.8969,-124.1010
14TA,33.9836,-98.7160
14TE,30.9176,-99.4758
14TS,27.4217,-98.6045
14TT,36.0471,-100.5208
14TX,30.2894,-98.1739
14VA,39.2290,-77.7467
14VG,37.1691,-78.5209
14VT,44.9260,-72.3318
14WA,46.9707,-122.7370
14WS,45.7780,-91.5585
14XA,33.6579,-96.7883
14XS,30.8085,-97.2739
14Y,45.8986,-94.8739
15A,30.9094,-87.9961
15AK,63.3720,-148.8469
15AR,34.8274,-90.5453
15F,33.1915,-99.7179
15FL,30.1506,-82.6679
15G,41.0283,-81.7981
15GA,32.6802,-82.4790
15IA,42.2354,-90.4068
15ID,47.6856,-117.0380
15IL,41.7973,-89.2732
15IN,38.1506,-87.8403
15J,31.1378,-83.4533
15KS,38.4306,-96.0883
15KY,38.1570,-84.3016
15LL,41.2375,-89.5367
15M,34.7723,-88.1659
15MA,41.4225,-70.9093
15ME,43.8153,-70.2292
15MN,45.2622,-94.5107
15MO,40.3916,-92.5647
15MT,48.5004,-105.9100
15N,39.1196,-75.5838
15NC,36.2399,-76.9735
15NE,40.2879,-98.8282
15OK,34.1764,-98.3097
15TA,30.9367,-97.8993
15TT,33.1164,-96.5538
15TX,33.7545,-96.8436
15VA,38.7223,-77.8997
15W,42.8945,-84.3903
15WA,48.2723,-122.3570
15WI,42.9275,-89.4182
15XA,30.4004,-98.5804
15XS,29.3327,-95.3341
15Z,61.4371,-142.9040
16A,60.9056,-162.4405
16AK,61.5966,-149.3399
16AR,35.3011,-92.5733
16AZ,34.5089,-112.6800
16CO,39.4023,-108.0760
16D,46.6108,-95.6059
16FA,26.0340,-81.0423
16FD,29.4050,-81.4959
16FL,30.7252,-87.2008
16G,41.0941,-83.2125
16IA,41.8800,-94.7773
16IL,42.0679,-88.8272
16IS,37.5776,-89.0086
16J,31.7433,-84.4193
16K,55.8030,-133.5970
16KS,37.2235,-95.5984
16MD,39.6686,-75.9603
16MI,42.8892,-83.8666
16MO,38.4056,-91.1574
16MT,45.4052,-109.1300
16NC,36.1961,-76.6653
16ND,46.6968,-100.5968
16NE,40.5600,-96.4917
16NH,43.6042,-71.5125
16NJ,39.9373,-74.1357
16NY,43.2519,-73.5632
16OI,40.1253,-84.5825
16OK,35.4499,-98.5862
16PA,40.1806,-80.1276
16S,42.9972,-123.3154
16SC,34.6275,-81.8990
16TA,30.9197,-103.7830
16TE,32.6976,-95.2077
16TS,32.2227,-95.3180
16TT,31.0936,-96.0438
16TX,32.8497,-100.1366
16UT,41.4443,-112.0481
16VA,38.3344,-79.1606
16VG,37.2717,-76.0262
16W,46.5839,-118.0040
16WA,47.8447,-117.6940
16WI,46.1216,-89.1210
16X,33.0807,-97.3589
16XS,30.4044,-95.3598
16Z,62.9580,-155.5930
1729,-28.7804,-57.5313
176,-28.5718,-60.2693
17A,36.3278,-93.6219
17AR,34.5531,-92.0914
17CL,37.0885,-122.2737
17CO,40.2723,-105.0326
17FA,26.7134,-81.5354
17FD,29.4312,-81.5200
17FL,29.2774,-82.1207
17G,40.7818,-82.9744
17GA,33.4667,-84.8661
17ID,44.4142,-116.5991
17II,41.4500,-86.5103
17IN,38.9784,-85.1097
17J,31.0069,-84.8776
17K,36.7743,-102.5100
17KS,38.8454,-97.5049
17KY,37.3939,-87.2589
17LS,30.6120,-91.9857
17M,31.8627,-89.8006
17ME,47.2014,-67.9924
17MN,46.7169,-93.2102
17MO,38.9850,-91.5349
17MT,48.1071,-114.1770
17MU,39.6828,-94.3721
17N,39.7055,-75.0330
17NC,34.4663,-78.3286
17NK,42.4571,-76.9511
17NR,34.7833,-78.5770
17OH,41.2426,-82.2702
17OI,39.2264,-83.3176
17OK,35.1003,-97.7862
17OR,43.2642,-123.1100
17PS,41.5792,-79.4417
17Q,38.2154,-97.3522
17S,45.3237,-123.0540
17SC,34.5326,-81.8862
17SD,44.8186,-96.5640
17TE,29.9291,-98.9403
17TN,36.2994,-82.6042
17TX,32.4434,-98.2550
17V,40.6275,-102.6009
17WI,43.0361,-88.8932
17WT,47.8283,-118.1386
17XA,28.9894,-98.3053
17XS,32.1778,-98.4350
1872,-34.9106,-59.3487
18A,34.3401,-83.1335
18AA,59.3650,-135.8048
18AR,36.3394,-93.8250
18AZ,33.8185,-111.8983
18CL,39.2860,-121.6940
18FD,30.8534,-86.6672
18FL,28.8399,-82.3168
18GA,33.6932,-83.6577
18GE,32.0455,-82.4676
18HI,21.1370,-156.7345
18I,36.6955,-84.3913
18II,40.1200,-86.0683
18IN,41.3820,-86.4312
18JY,46.2847,-123.4430
18K,37.3842,-100.1860
18KS,37.3724,-97.1082
18ME,43.8937,-69.4952
18MI,42.2021,-84.9394
18MN,46.2372,-94.5931
18MO,36.9626,-93.1707
18MS,32.4533,-90.3639
18MT,45.2160,-113.4990
18NC,35.8890,-81.6137
18ND,46.7791,-100.5149
18NE,40.5139,-97.6106
18NR,35.3649,-77.6354
18NV,40.5800,-119.3509
18NY,42.0174,-74.0476
18OH,41.2562,-82.1438
18OI,41.4196,-82.9713
18OR,45.0919,-123.1824
18PA,40.3001,-75.0829
18PN,40.0654,-77.6928
18SC,34.0978,-81.8915
18SD,44.7024,-99.0704
18T,33.2612,-103.2770
18TA,30.1363,-99.7437
18TE,32.5852,-95.0639
18TX,32.9525,-96.2281
18V,40.1000,-104.7010
18WI,46.5601,-91.3997
18WV,39.4100,-79.8567
18XA,28.6591,-97.5987
18XS,33.7980,-101.0266
18Y,45.7725,-93.6322
19AK,59.9663,-141.6601
19AR,35.1567,-92.2242
19AZ,34.6045,-111.8648
19GA,33.4240,-84.4984
19IA,40.8568,-91.2038
19IN,41.2844,-85.3608
19IS,38.2959,-88.5570
19KY,38.7065,-84.6002
19LA,31.1170,-93.1543
19LL,41.2570,-87.9195
19M,33.1255,-90.0256
19ME,47.4447,-69.1547
19MN,45.1748,-93.7651
19MO,37.8061,-91.8142
19MT,46.8381,-108.9368
19N,39.7784,-74.9478
19NC,36.0643,-77.9231
19NE,40.1083,-100.8090
19NK,43.2439,-76.1528
19NY,42.4062,-77.9608
19OR,45.1096,-121.2240
19P,56.3288,-133.6100
19PA,41.1170,-76.5208
19PN,40.0930,-76.4931
19S,37.4970,-100.8343
19SC,34.3534,-81.8093
19T,38.1260,-92.7164
19TA,32.8223,-96.4169
19TN,36.4931,-87.1874
19TS,27.9296,-98.5338
19VA,36.8888,-82.3006
19WA,45.7196,-121.8860
19XS,32.2972,-97.0869
1A1,42.1487,-73.7510
1A2,47.1111,-97.2073
1A3,35.0162,-84.3463
1A4,31.1038,-86.0625
1A5,35.2226,-83.4190
1A6,36.6103,-83.7374
1A7,36.3959,-85.6413
1A8,37.7221,-117.2364
1A9,32.4387,-86.5127
1AA0,35.1880,-85.1768
1AK1,67.3729,-152.0160
1AK2,62.4009,-146.0130
1AK3,56.0060,-160.5610
1AK4,60.5242,-150.7520
1AK6,61.8563,-151.3975
1AK8,61.6769,-151.3870
1AL2,33.2486,-86.5975
1AL4,30.5437,-87.5604
1AL5,30.6364,-87.7478
1AL8,33.6111,-86.4744
1AR0,35.4010,-91.1292
1AR1,34.5278,-91.8724
1AR2,34.9868,-91.5503
1AR4,36.1622,-93.6072
1AR5,36.2994,-94.5847
1AR6,35.5033,-92.1967
1AR9,34.8161,-91.9958
1AZ0,33.1119,-112.2690
1AZ2,34.4292,-112.7544
1AZ6,31.5568,-110.1074
1AZ8,35.2958,-114.3730
1B0,45.0041,-69.2370
1B1,42.2913,-73.7103
1B2,41.3583,-70.5244
1B5,44.1956,-71.7510
1B6,42.1065,-71.5101
1B8,43.0501,-73.3662
1B9,42.0001,-71.1968
1BT,37.9191,-90.5752
1C1,40.4490,-88.1277
1C3,43.2542,-73.4709
1C4,39.5692,-75.8478
1C5,41.6960,-88.1292
1C8,42.2917,-89.1362
1C9,36.9533,-121.4650
1CA1,35.4679,-119.7220
1CA6,32.7651,-116.7230
1CD1,40.6883,-104.8623
1CD2,40.1674,-104.7986
1CD4,40.5062,-106.9479
1CL1,34.7941,-118.2780
1CL2,34.9425,-118.1700
1CO2,38.1637,-108.3384
1CO3,40.7041,-104.7980
1CO4,38.5750,-107.9590
1CO5,38.0162,-103.6946
1CO7,38.5514,-105.9920
1CO8,39.5292,-104.6580
1D1,45.2305,-96.5660
1D2,42.3482,-83.4563
1D3,43.4047,-98.8305
1D4,40.9926,-81.4318
1D5,43.0296,-75.8498
1D6,44.7311,-94.7147
1D7,45.2926,-97.5114
1D8,44.8562,-98.5313
1DA,45.5346,-116.5309
1DE5,39.4956,-75.7333
1DS,33.3861,-80.9068
1E2,29.4513,-103.3978
1E4,35.1420,-101.8380
1E6,34.4588,-78.6186
1E7,35.0650,-101.8790
1E8,44.3883,-75.0664
1F0,34.1470,-97.1227
1F2,43.2251,-74.1149
1F4,34.1404,-96.8120
1F5,39.3672,-100.4413
1F7,32.8140,-96.3522
1FA1,28.8558,-82.5526
1FA3,26.6562,-82.1212
1FA9,27.7851,-81.6514
1FD2,27.9527,-82.8283
1FD4,26.4454,-81.6073
1FL,27.4394,-80.3121
1FL0,28.1036,-81.8059
1FL3,30.0344,-82.7821
1FL5,30.3021,-85.8644
1G0,41.3910,-83.6301
1G1,41.3315,-82.1003
1G3,41.1514,-81.4151
1G4,35.9858,-113.8171
1G5,41.1319,-81.7674
1G6,43.1817,-76.1278
1G8,40.4759,-80.6281
1GA0,31.6394,-81.3290
1GA2,33.1754,-84.7478
1GA4,32.3285,-81.7554
1GA5,30.9310,-83.3835
1GA6,31.7254,-84.3115
1GA8,31.1785,-83.2265
1GA9,33.7616,-83.6527
1GE2,32.8444,-84.5439
1GE3,33.2542,-85.1706
1GE4,32.5011,-83.9333
1GE5,33.1012,-84.3935
1GE6,31.3738,-82.1075
1GE7,33.5172,-83.4397
1GE9,32.7144,-84.7181
1H0,38.7268,-90.5083
1H1,43.2051,-76.1788
1H2,39.0704,-88.5335
1H3,38.4716,-91.8173
1H4,42.4195,-74.0069
1H5,36.9896,-91.9541
1H6,36.1390,-95.8250
1H8,39.3025,-88.0041
1H9,45.8355,-91.8027
1I1,44.2209,-73.7913
1I3,39.0427,-87.0027
1I5,42.3643,-74.0660
1I8,40.5732,-85.8997
1I9,40.5428,-86.6817
1IA4,41.0555,-94.3947
1IA6,40.8850,-95.4853
1ID3,48.1680,-116.7253
1ID4,43.3106,-115.9025
1ID7,42.5879,-114.3307
1ID9,42.7638,-112.1850
1II0,39.5767,-85.5878
1II3,38.9579,-87.3946
1II4,38.1251,-86.1622
1II5,41.2466,-86.5026
1II8,39.8140,-85.8192
1IL0,40.7750,-89.0011
1IL1,39.2416,-89.4266
1IL4,38.4187,-90.1312
1IL8,40.9320,-87.5959
1IL9,40.3006,-89.1244
1IN1,39.4884,-86.6531
1IN3,41.0981,-85.2420
1IN4,38.1434,-85.9851
1IN5,38.2848,-87.3820
1IN6,40.4017,-87.2203
1IN7,41.4036,-85.7061
1IN9,40.5949,-85.4245
1IS2,39.8964,-88.5223
1IS3,39.6956,-89.0595
1IS4,42.1348,-89.8242
1IS5,41.6531,-89.0015
1J9,30.4063,-86.8291
1JY2,43.0671,-121.0530
1K1,37.7779,-97.1135
1K2,34.8493,-97.5853
1K4,35.1551,-97.4704
1K5,36.5715,-98.8547
1K6,38.3733,-98.5951
1K7,37.5805,-95.8372
1K8,36.5417,-95.0211
1K9,37.4567,-100.9847
1KC,64.4166,-156.8204
1KS,38.1734,-94.6903
1KS1,38.4589,-95.2265
1KS2,39.3140,-95.0716
1KS3,39.3040,-96.7594
1KS4,38.9000,-97.1170
1KS6,38.8667,-97.5364
1KS7,37.6736,-101.0170
1KS8,38.5153,-100.9950
1KS9,39.0456,-94.9490
1KY7,37.8325,-84.1808
1L1,37.7871,-114.4200
1L3,35.4444,-114.9090
1L4,35.3055,-114.8824
1L7,37.7453,-111.5700
1L8,37.1389,-113.3060
1L9,37.8597,-112.8160
1LA0,30.0121,-92.5269
1LA1,29.9835,-90.4348
1LA3,30.0308,-92.8335
1LA4,32.3005,-93.6365
1LA5,30.7992,-92.0597
1LA9,29.9675,-91.9843
1LL2,41.3006,-88.6333
1LL4,39.1832,-89.6973
1LL5,39.2428,-89.5508
1LL6,42.2281,-89.7382
1LL7,41.3498,-89.7732
1LL8,40.7887,-87.5594
1LS0,30.2241,-90.8820
1LS5,29.8033,-93.3346
1LS8,31.6842,-91.5010
1M2,33.1452,-90.5153
1M3,34.9792,-86.8833
1M4,34.2803,-87.6004
1M5,36.5927,-86.4769
1M6,45.2880,-106.1453
1M7,36.5259,-88.9156
1M8,41.8391,-71.0265
1M9,36.8178,-87.9075
1MA5,42.2790,-71.5478
1MD1,38.5691,-76.2862
1MD8,39.6829,-77.0972
1ME,46.0609,-69.4094
1MI0,46.0686,-83.7242
1MI3,45.1958,-84.3217
1MI4,43.4190,-84.1956
1MI5,42.6031,-83.8597
1MI6,42.0879,-83.7649
1MI8,44.8467,-83.6369
1MN0,46.0436,-96.5462
1MN2,45.9382,-94.7607
1MN4,44.9175,-93.6082
1MN5,44.8439,-93.7361
1MN8,44.5257,-93.3274
1MO,37.1207,-92.3112
1MO2,38.5457,-93.5075
1MO3,39.9334,-94.0738
1MO4,39.8917,-93.8641
1MO6,36.8301,-90.7207
1MO7,38.9805,-93.6609
1MO8,38.2528,-92.8030
1MO9,37.4792,-93.8516
1MS0,33.5998,-90.7812
1MS2,32.9428,-89.9300
1MS6,34.7964,-89.9132
1MS8,32.9401,-88.5792
1MT0,45.0674,-111.2970
1MT2,45.9431,-108.5490
1MT3,46.5577,-112.4144
1MT4,48.3075,-114.3808
1MT6,46.3569,-113.5100
1MT7,47.4211,-111.1590
1MT9,45.7892,-108.6893
1MU0,37.1643,-93.5649
1MU1,36.6667,-93.1543
1MU2,39.4448,-94.6641
1MU7,37.4653,-89.6120
1MU8,39.5542,-94.9986
1MY1,45.9853,-96.1944
1N1,35.0945,-106.1670
1N2,40.8279,-72.7487
1N3,40.9715,-78.2429
1N5,38.4111,-75.6147
1N7,40.9711,-74.9975
1NA0,48.7322,-97.8895
1NA5,46.6250,-99.4504
1NA8,46.6905,-100.0950
1NA9,47.0333,-102.4960
1NC0,35.7224,-79.9349
1NC1,35.8120,-79.2384
1NC2,35.6547,-80.7894
1NC3,36.1810,-76.1503
1NC4,34.9954,-77.2577
1NC5,35.9332,-78.3486
1NC6,35.0560,-80.4501
1NC8,35.5158,-80.2581
1NC9,35.4505,-81.4269
1ND4,47.0583,-97.0170
1ND7,46.8291,-97.2670
1NE0,42.3275,-100.4243
1NE2,41.3250,-99.9171
1NE5,41.4055,-96.2861
1NE6,41.3408,-102.7780
1NK0,42.2973,-74.5482
1NK6,44.4238,-73.7588
1NK7,43.4667,-75.2496
1NK8,42.1917,-75.8413
1NM0,33.2120,-108.0260
1NR7,36.2741,-78.4686
1NV1,39.4127,-118.8358
1NY3,43.5667,-76.0330
1NY4,44.6175,-73.9110
1O0,43.9042,-124.1150
1O1,34.2376,-98.7420
1O2,38.9906,-122.9010
1O3,38.2024,-121.2680
1O4,35.7335,-98.7306
1O5,41.7304,-122.5460
1O6,41.2632,-122.2720
1O8,34.4586,-99.1713
1OA1,40.0459,-84.3344
1OA2,41.2612,-81.9909
1OA4,39.9236,-83.6617
1OA5,39.2195,-83.9527
1OA6,39.3362,-84.0458
1OA7,40.8417,-81.2415
1OH1,40.3014,-83.9761
1OH2,41.2440,-82.8663
1OH3,41.3892,-82.7627
1OH8,39.8667,-83.6333
1OH9,38.9351,-83.3994
1OI6,39.7701,-84.4166
1OI9,40.1773,-84.2944
1OK,36.3647,-97.6678
1OK0,35.8943,-96.2798
1OK1,35.8250,-97.8059
1OK2,35.5029,-98.5375
1OK3,34.5761,-97.8141
1OK6,35.7219,-97.2047
1OK7,34.8001,-97.4822
1OK8,35.7298,-97.5414
1OK9,33.9751,-97.0892
1OL2,35.4890,-97.1920
1OR0,43.4832,-124.2030
1OR3,45.5915,-123.0100
1OR4,45.6040,-123.0250
1OR5,45.5189,-118.0473
1OR7,45.2879,-122.4560
1P1,43.7783,-71.7539
1PA0,41.1334,-77.1997
1PA3,40.4501,-75.1996
1PA4,40.5521,-77.6114
1PA6,40.3610,-76.7439
1PA9,40.6668,-76.6830
1PN1,41.3342,-80.4206
1PP,35.7570,-94.6499
1PS0,40.1919,-78.5647
1PS9,40.4034,-75.3705
1Q1,36.1625,-119.0504
1Q2,40.6502,-120.7685
1Q4,37.6791,-121.3000
1Q5,39.4499,-122.9550
1Q9,6.0848,171.7314
1QK,39.0386,-100.2339
1R1,31.6669,-92.1577
1R4,31.1264,-92.5014
1R7,31.6058,-90.4093
1R8,30.8703,-87.8193
1RL,48.9773,-123.0793
1S1,48.9902,-116.5021
1S2,48.2586,-121.6100
1S3,46.2711,-106.6240
1S4,36.1550,-98.9337
1S5,46.3271,-119.9700
1S6,48.1906,-116.9099
1S7,45.6717,-116.3056
1S8,45.7227,-120.1764
1S9,48.3141,-117.7430
1SC1,34.6537,-82.5550
1SC2,33.9338,-80.7961
1SC3,34.5519,-83.0419
1SC6,34.4289,-80.0699
1SD0,45.3230,-101.7420
1SD1,43.1654,-97.7309
1SD3,43.2333,-97.1503
1SD4,44.8667,-102.4170
1SD5,43.7686,-98.7987
1SD6,43.1103,-103.2300
1SD8,45.0477,-96.5526
1T7,29.8115,-98.4258
1T8,29.7391,-98.4513
1TA1,32.6286,-99.1405
1TA2,34.6501,-101.5000
1TA4,31.4545,-95.2965
1TA5,32.9418,-103.0000
1TA7,32.6160,-95.8683
1TA8,29.2372,-100.6841
1TE0,34.2695,-102.7170
1TE1,28.2503,-99.8170
1TE3,31.9174,-95.2072
1TE4,29.4951,-98.1588
1TE5,30.8163,-96.6011
1TE7,29.1165,-98.3670
1TE8,33.5489,-96.5578
1TE9,31.2719,-96.4392
1TN0,36.2464,-86.3034
1TN2,35.8395,-85.5456
1TN3,35.1397,-86.2222
1TN9,36.5043,-82.1830
1TS0,29.6705,-94.6708
1TS1,29.9127,-95.9941
1TS2,31.8243,-96.7785
1TS6,28.2694,-99.9345
1TS8,32.2880,-100.7179
1TS9,33.3684,-96.7546
1TX0,31.0270,-98.3531
1TX2,33.7163,-100.1552
1TX3,33.4251,-100.5420
1TX4,29.2730,-95.8869
1TX5,34.1260,-101.9088
1TX6,31.6985,-98.0964
1TX7,32.8057,-100.1840
1TX8,34.3695,-102.0840
1TX9,32.6376,-95.1613
1U0,42.9749,-113.3510
1U1,46.1243,-114.9235
1U2,43.8510,-112.5014
1U3,43.2160,-116.5490
1U4,44.9791,-116.2840
1U6,42.2341,-113.8780
1U7,42.2472,-111.3380
1U9,43.4661,-115.3101
1UT,41.1757,-112.3808
1UT9,37.2303,-113.3511
1V0,36.8082,-107.6531
1V2,42.0100,-101.7701
1V6,38.4297,-105.1086
1V8,37.7854,-106.0476
1VA0,37.6293,-77.7475
1VA1,36.7352,-80.4488
1VA3,37.6582,-78.9456
1VA7,36.6647,-78.7221
1VA8,36.8622,-78.4100
1VA9,38.4329,-77.4705
1VG2,38.1247,-76.6886
1VT8,43.6652,-73.1663
1W1,45.6278,-122.4040
1W3,39.6048,-78.7606
1WA,48.9722,-119.4394
1WA2,46.5192,-122.8900
1WA6,47.5595,-121.8640
1WA9,48.5299,-123.0474
1WF,40.0148,-84.1981
1WI0,42.6425,-89.3112
1WI1,43.9350,-88.7043
1WI2,46.0294,-89.6864
1WI3,43.8500,-89.1168
1WI5,43.5150,-88.9526
1WI6,42.8403,-88.0640
1WI7,44.0224,-89.0964
1WI8,44.6358,-87.4402
1WI9,42.9107,-88.8694
1WN0,48.9333,-117.7458
1WN1,43.6689,-88.1943
1WN2,43.3292,-87.9973
1WN3,45.2114,-92.5343
1WN5,46.1547,-89.3175
1X1,36.1059,-100.0257
1XA0,31.8084,-98.4252
1XA1,33.6477,-97.8290
1XA2,28.3624,-97.6619
1XA4,29.8737,-96.0048
1XA5,30.1351,-97.1486
1XA6,33.4737,-97.1224
1XA7,29.7334,-96.0592
1XA8,32.2325,-96.3975
1XS0,27.9906,-97.8941
1XS1,29.9383,-95.0466
1XS2,30.3842,-97.4263
1XS4,30.6337,-99.1946
1XS8,29.6338,-100.3757
1Y3,40.7060,-94.2203
1Y5,43.0872,-92.3432
1Y9,42.9883,-95.6645
1Z1,36.2580,-113.2311
1Z9,60.8938,-146.7040
2064,-35.5114,-61.7939
20A,33.9712,-86.3805
20AK,61.5041,-149.8956
20AR,35.3079,-92.3202
20CL,38.7493,-122.3670
20FD,30.4255,-83.5760
20FL,27.0426,-82.0437
20GA,33.7565,-84.8847
20IA,41.5216,-93.8016
20ID,43.7204,-116.0057
20II,39.5872,-86.2756
20IN,39.5139,-86.0514
20IS,42.4972,-89.7918
20K,65.3540,-149.7620
20KS,37.6757,-96.8858
20KY,38.8157,-84.6740
20LS,30.6239,-91.0324
20M,33.1335,-88.5356
20MO,39.3583,-94.3169
20MS,31.8311,-90.6546
20MT,47.6965,-104.6016
20N,41.9853,-73.9641
20NC,35.5924,-81.0559
20ND,47.6539,-100.8910
20NV,40.9462,-119.3734
20NY,43.0053,-78.0396
20OH,41.3937,-80.8134
20OR,45.2972,-122.4752
20R,28.6978,-99.8178
20SD,44.4489,-96.5058
20T,32.4707,-97.5603
20TA,33.5600,-96.4077
20TE,32.1960,-97.0892
20TS,29.8099,-99.0681
20TT,30.7539,-97.9618
20U,46.9252,-103.9820
20V,40.0534,-106.3691
20VA,38.0824,-77.4883
20VG,37.2887,-79.4469
20WA,46.8496,-122.4702
20WI,44.0214,-89.0793
20XS,32.8354,-96.3780
2105,-23.3357,-64.2440
21AK,62.0826,-150.0669
21AR,34.7170,-91.5398
21AZ,34.3509,-109.9640
21D,44.9975,-92.8557
21F,33.2287,-98.1467
21FL,28.5086,-81.8003
21GE,34.5497,-83.8222
21IN,38.1198,-86.7650
21JY,39.7000,-74.1528
21KY,37.5376,-85.7375
21LA,30.2969,-91.2150
21LS,30.8704,-91.4311
21M,45.4625,-69.6195
21MN,47.7345,-95.2044
21MO,37.5877,-91.7833
21MS,34.9120,-90.2136
21MT,45.7478,-111.0727
21MU,36.5649,-93.5096
21N,40.9876,-72.5190
21ND,48.5822,-100.8550
21NH,42.9169,-70.9353
21NK,42.5528,-75.1911
21OG,44.7718,-122.9707
21OI,39.1281,-84.0927
21SC,34.3479,-79.8800
21TE,30.0127,-94.9241
21TT,30.9658,-96.1677
21TX,33.5771,-95.6560
21UT,40.4409,-112.3672
21VA,37.3034,-75.9357
21W,47.0129,-121.5340
21XS,29.5197,-95.2745
2216,-27.7380,-58.7768
2280,-34.1926,-65.7526
22C,43.3050,-85.1853
22CA,37.8789,-122.5127
22CL,39.2999,-121.3590
22CO,39.9581,-104.4856
22D,40.1306,-80.0962
22F,33.2293,-100.5690
22FA,27.3031,-82.2726
22GA,34.4293,-85.0544
22I,39.3281,-82.4418
22ID,43.9447,-115.9410
22II,37.9172,-87.7614
22IL,42.4128,-90.3996
22IN,41.0126,-84.8777
22IS,40.7262,-91.0699
22K,38.9415,-98.5128
22LA,30.9972,-91.8823
22LS,30.3978,-91.9739
22M,34.2759,-89.0384
22MD,39.5869,-77.6450
22MN,47.6496,-94.0277
22MO,37.2612,-92.3668
